route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
862,5396A6507,637288A5396B6507,,Newark,0,,2,0
862,5459A6540,649920A5459B6540,,World Trade Center,1,,1,0
862,5395A6507,637386A5395B6507,,Newark,0,,2,0
861,5459A6540,649507A5459B6540,,33rd Street,1,,4,0
860,5459A6540,649443A5459B6540,,Hoboken,0,,7,0
861,5459A6540,649622A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637662A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649261A5459B6540,,Hoboken,0,,9,0
860,5394A6507,636541A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637192A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649508A5459B6540,,33rd Street,1,,4,0
860,5394A6507,636383A5394B6507,,World Trade Center,1,,5,0
862,5459A6540,649875A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636876A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636850A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649203A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637222A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649101A5459B6540,,33rd Street,1,,3,0
1024,5395A6507,636735A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636448A5394B6507,,Hoboken,0,,7,0
862,5394A6507,637601A5394B6507,,Newark,0,,2,0
860,5459A6540,649288A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637645A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636449A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637118A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649927A5459B6540,,World Trade Center,1,,1,0
860,5394A6507,636527A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636369A5394B6507,,World Trade Center,1,,5,0
862,5395A6507,637416A5395B6507,,World Trade Center,1,,1,0
1024,5396A6507,636640A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636187A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637025A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649794A5459B6540,,Newark,0,,2,0
862,5459A6540,649757A5459B6540,,Newark,0,,2,0
1024,5396A6507,636699A5396B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649355A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637057A5394B6507,,33rd Street,1,,4,0
860,5394A6507,636516A5394B6507,,Hoboken,0,,7,0
1024,5396A6507,636567A5396B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649111A5459B6540,,33rd Street,1,,3,0
862,5396A6507,637319A5396B6507,,World Trade Center,1,,1,0
862,5394A6507,637711A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636198A5394B6507,,33rd Street,1,,3,0
860,5459A6540,649304A5459B6540,,World Trade Center,1,,5,0
860,5459A6540,649379A5459B6540,,World Trade Center,1,,5,0
862,5395A6507,637393A5395B6507,,Newark,0,,2,0
1024,5394A6507,636952A5394B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649740A5459B6540,,Newark,0,,2,0
859,5394A6507,636200A5394B6507,,33rd Street,1,,3,0
1024,5395A6507,636814A5395B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636646A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636575A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636422A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636668A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637003A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649845A5459B6540,,World Trade Center,1,,1,0
862,5459A6540,649935A5459B6540,,World Trade Center,1,,1,0
861,5459A6540,649644A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637767A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636565A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637477A5394B6507,,Newark,0,,2,0
862,5394A6507,637709A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636391A5394B6507,,World Trade Center,1,,5,0
862,5395A6507,637410A5395B6507,,Newark,0,,2,0
860,5394A6507,636507A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636747A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636342A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636530A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637105A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649911A5459B6540,,World Trade Center,1,,1,0
861,5459A6540,649548A5459B6540,,33rd Street,1,,4,0
862,5459A6540,649930A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649414A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636861A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637525A5394B6507,,Newark,0,,2,0
861,5394A6507,637184A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637546A5394B6507,,Newark,0,,2,0
859,5459A6540,649161A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637110A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649908A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649428A5459B6540,,Hoboken,0,,7,0
859,5459A6540,649148A5459B6540,,33rd Street,1,,3,0
862,5394A6507,637547A5394B6507,,Newark,0,,2,0
859,5394A6507,636195A5394B6507,,33rd Street,1,,3,0
1024,5396A6507,636683A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637279A5396B6507,,Newark,0,,2,0
861,5394A6507,637067A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649172A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637009A5394B6507,,33rd Street,1,,4,0
1024,5459A6540,649684A5459B6540,,33rd via Hoboken,1,,11,0
1024,5459A6540,649685A5459B6540,,33rd via Hoboken,1,,11,0
862,5394A6507,637743A5394B6507,,World Trade Center,1,,1,0
862,5396A6507,637286A5396B6507,,Newark,0,,2,0
860,5394A6507,636377A5394B6507,,World Trade Center,1,,5,0
1024,5395A6507,636836A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637745A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636636A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637636A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637691A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649226A5459B6540,,Hoboken,0,,9,0
859,5459A6540,649235A5459B6540,,Hoboken,0,,9,0
1024,5396A6507,636670A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637295A5396B6507,,World Trade Center,1,,1,0
860,5394A6507,636503A5394B6507,,Hoboken,0,,7,0
862,5394A6507,637524A5394B6507,,Newark,0,,2,0
1024,5396A6507,636712A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637716A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636214A5394B6507,,33rd Street,1,,3,0
861,5459A6540,649527A5459B6540,,33rd Street,1,,4,0
1024,5394A6507,636955A5394B6507,,Journal Square via Hoboken,0,,8,0
1024,5459A6540,649688A5459B6540,,33rd via Hoboken,1,,11,0
862,5394A6507,637539A5394B6507,,Newark,0,,2,0
862,5394A6507,637574A5394B6507,,Newark,0,,2,0
861,5459A6540,649492A5459B6540,,33rd Street,1,,4,0
862,5394A6507,637535A5394B6507,,Newark,0,,2,0
862,5394A6507,637567A5394B6507,,Newark,0,,2,0
862,5459A6540,649810A5459B6540,,Newark,0,,2,0
860,5459A6540,649345A5459B6540,,World Trade Center,1,,5,0
862,5395A6507,637464A5395B6507,,World Trade Center,1,,1,0
861,5459A6540,649669A5459B6540,,Journal Square,0,,6,0
861,5459A6540,649513A5459B6540,,33rd Street,1,,4,0
862,5396A6507,637277A5396B6507,,Newark,0,,2,0
862,5459A6540,649831A5459B6540,,World Trade Center,1,,1,0
862,5395A6507,637351A5395B6507,,Newark,0,,2,0
860,5394A6507,636548A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637053A5394B6507,,33rd Street,1,,4,0
861,5394A6507,637091A5394B6507,,33rd Street,1,,4,0
861,5459A6540,649674A5459B6540,,Journal Square,0,,6,0
1024,5396A6507,636612A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637509A5394B6507,,Newark,0,,2,0
1024,5395A6507,636921A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649110A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649618A5459B6540,,Journal Square,0,,6,0
861,5394A6507,637158A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649846A5459B6540,,World Trade Center,1,,1,0
1024,5396A6507,636659A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5459A6540,649706A5459B6540,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636127A5394B6507,,33rd Street,1,,3,0
862,5394A6507,637491A5394B6507,,Newark,0,,2,0
862,5394A6507,637678A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637092A5394B6507,,33rd Street,1,,4,0
1024,5395A6507,636845A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636937A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649343A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637038A5394B6507,,33rd Street,1,,4,0
862,5395A6507,637375A5395B6507,,Newark,0,,2,0
862,5459A6540,649829A5459B6540,,World Trade Center,1,,1,0
862,5395A6507,637443A5395B6507,,World Trade Center,1,,1,0
862,5459A6540,649759A5459B6540,,Newark,0,,2,0
861,5394A6507,637186A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649547A5459B6540,,33rd Street,1,,4,0
862,5394A6507,637717A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649792A5459B6540,,Newark,0,,2,0
859,5459A6540,649247A5459B6540,,Hoboken,0,,9,0
860,5459A6540,649302A5459B6540,,World Trade Center,1,,5,0
1024,5395A6507,636911A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5459A6540,649703A5459B6540,,Journal Square via Hoboken,0,,8,0
861,5459A6540,649495A5459B6540,,33rd Street,1,,4,0
862,5394A6507,637690A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637064A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637658A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636932A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5395A6507,637361A5395B6507,,Newark,0,,2,0
862,5396A6507,637350A5396B6507,,World Trade Center,1,,1,0
1024,5459A6540,649704A5459B6540,,Journal Square via Hoboken,0,,8,0
5744,5302A6349,622585A5302B6349,,Terminals A/B and P10,0,,13,0
860,5394A6507,636483A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636740A5395B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649573A5459B6540,,33rd Street,1,,4,0
861,5459A6540,649560A5459B6540,,33rd Street,1,,4,0
862,5395A6507,637357A5395B6507,,Newark,0,,2,0
860,5459A6540,649365A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,636994A5394B6507,,33rd Street,1,,4,0
861,5459A6540,649676A5459B6540,,Journal Square,0,,6,0
859,5394A6507,636250A5394B6507,,Hoboken,0,,9,0
862,5396A6507,637278A5396B6507,,Newark,0,,2,0
861,5394A6507,637117A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636678A5396B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649406A5459B6540,,Hoboken,0,,7,0
862,5396A6507,637272A5396B6507,,Newark,0,,2,0
1024,5396A6507,636590A5396B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649457A5459B6540,,Hoboken,0,,7,0
859,5459A6540,649236A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637522A5394B6507,,Newark,0,,2,0
862,5395A6507,637355A5395B6507,,Newark,0,,2,0
860,5394A6507,636521A5394B6507,,Hoboken,0,,7,0
859,5394A6507,636230A5394B6507,,33rd Street,1,,3,0
859,5459A6540,649163A5459B6540,,33rd Street,1,,3,0
862,5395A6507,637471A5395B6507,,World Trade Center,1,,1,0
862,5459A6540,649857A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649433A5459B6540,,Hoboken,0,,7,0
861,5459A6540,649501A5459B6540,,33rd Street,1,,4,0
860,5459A6540,649320A5459B6540,,World Trade Center,1,,5,0
862,5396A6507,637292A5396B6507,,Newark,0,,2,0
1024,5395A6507,636905A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5395A6507,637445A5395B6507,,World Trade Center,1,,1,0
862,5395A6507,637408A5395B6507,,Newark,0,,2,0
861,5394A6507,637219A5394B6507,,Journal Square,0,,6,0
860,5394A6507,636360A5394B6507,,World Trade Center,1,,5,0
861,5459A6540,649534A5459B6540,,33rd Street,1,,4,0
862,5459A6540,649761A5459B6540,,Newark,0,,2,0
861,5394A6507,636971A5394B6507,,33rd Street,1,,4,0
861,5394A6507,637034A5394B6507,,33rd Street,1,,4,0
860,5459A6540,649357A5459B6540,,World Trade Center,1,,5,0
1024,5396A6507,636687A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5459A6540,649657A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649323A5459B6540,,World Trade Center,1,,5,0
862,5396A6507,637316A5396B6507,,World Trade Center,1,,1,0
861,5459A6540,649496A5459B6540,,33rd Street,1,,4,0
861,5459A6540,649654A5459B6540,,Journal Square,0,,6,0
859,5394A6507,636341A5394B6507,,Hoboken,0,,9,0
862,5394A6507,637673A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636459A5394B6507,,Hoboken,0,,7,0
859,5459A6540,649200A5459B6540,,Hoboken,0,,9,0
1024,5396A6507,636676A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637596A5394B6507,,Newark,0,,2,0
859,5394A6507,636304A5394B6507,,Hoboken,0,,9,0
862,5394A6507,637556A5394B6507,,Newark,0,,2,0
862,5396A6507,637271A5396B6507,,Newark,0,,2,0
860,5394A6507,636510A5394B6507,,Hoboken,0,,7,0
862,5394A6507,637590A5394B6507,,Newark,0,,2,0
1024,5395A6507,636731A5395B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649555A5459B6540,,33rd Street,1,,4,0
861,5394A6507,637050A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637500A5394B6507,,Newark,0,,2,0
861,5394A6507,637026A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649208A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637037A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637638A5394B6507,,World Trade Center,1,,1,0
5744,5302A6349,659005A5302B6349,,Terminals A/B and P10,0,,13,0
860,5394A6507,636351A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636649A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637484A5394B6507,,Newark,0,,2,0
859,5394A6507,636257A5394B6507,,Hoboken,0,,9,0
1024,5396A6507,636580A5396B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636720A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649251A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637512A5394B6507,,Newark,0,,2,0
1024,5395A6507,636810A5395B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649799A5459B6540,,Newark,0,,2,0
859,5394A6507,636262A5394B6507,,Hoboken,0,,9,0
860,5394A6507,636402A5394B6507,,World Trade Center,1,,5,0
861,5459A6540,649594A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637718A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637135A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649511A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636130A5394B6507,,33rd Street,1,,3,0
862,5395A6507,637400A5395B6507,,Newark,0,,2,0
861,5459A6540,649662A5459B6540,,Journal Square,0,,6,0
862,5459A6540,649802A5459B6540,,Newark,0,,2,0
859,5459A6540,649232A5459B6540,,Hoboken,0,,9,0
860,5394A6507,636413A5394B6507,,World Trade Center,1,,5,0
862,5395A6507,637418A5395B6507,,World Trade Center,1,,1,0
860,5394A6507,636477A5394B6507,,Hoboken,0,,7,0
862,5459A6540,649862A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637688A5394B6507,,World Trade Center,1,,1,0
862,5395A6507,637463A5395B6507,,World Trade Center,1,,1,0
860,5459A6540,649315A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637042A5394B6507,,33rd Street,1,,4,0
862,5395A6507,637404A5395B6507,,Newark,0,,2,0
862,5394A6507,637754A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,636995A5394B6507,,33rd Street,1,,4,0
1024,5394A6507,636957A5394B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649280A5459B6540,,Hoboken,0,,9,0
1024,5394A6507,636943A5394B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637664A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637740A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649711A5459B6540,,Newark,0,,2,0
860,5394A6507,636457A5394B6507,,Hoboken,0,,7,0
1024,5394A6507,636945A5394B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636543A5394B6507,,Hoboken,0,,7,0
859,5394A6507,636139A5394B6507,,33rd Street,1,,3,0
862,5394A6507,637680A5394B6507,,World Trade Center,1,,1,0
861,5459A6540,649485A5459B6540,,33rd Street,1,,4,0
861,5394A6507,636992A5394B6507,,33rd Street,1,,4,0
861,5394A6507,637182A5394B6507,,Journal Square,0,,6,0
862,5396A6507,637296A5396B6507,,World Trade Center,1,,1,0
860,5459A6540,649303A5459B6540,,World Trade Center,1,,5,0
862,5459A6540,649804A5459B6540,,Newark,0,,2,0
862,5459A6540,649778A5459B6540,,Newark,0,,2,0
860,5459A6540,649472A5459B6540,,Hoboken,0,,7,0
862,5459A6540,649849A5459B6540,,World Trade Center,1,,1,0
859,5394A6507,636145A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637062A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649779A5459B6540,,Newark,0,,2,0
1024,5396A6507,636694A5396B6507,,Journal Square via Hoboken,0,,8,0
860,5394A6507,636526A5394B6507,,Hoboken,0,,7,0
859,5459A6540,649181A5459B6540,,33rd Street,1,,3,0
860,5394A6507,636498A5394B6507,,Hoboken,0,,7,0
862,5394A6507,637761A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649216A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637228A5394B6507,,Journal Square,0,,6,0
860,5459A6540,649452A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636881A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637056A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649844A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637106A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649234A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637212A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637488A5394B6507,,Newark,0,,2,0
860,5459A6540,649468A5459B6540,,Hoboken,0,,7,0
862,5395A6507,637417A5395B6507,,World Trade Center,1,,1,0
860,5459A6540,649327A5459B6540,,World Trade Center,1,,5,0
862,5459A6540,649807A5459B6540,,Newark,0,,2,0
861,5394A6507,637139A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649096A5459B6540,,33rd Street,1,,3,0
1024,5396A6507,636662A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5459A6540,649605A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649474A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637695A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636131A5394B6507,,33rd Street,1,,3,0
862,5459A6540,649932A5459B6540,,World Trade Center,1,,1,0
862,5459A6540,649733A5459B6540,,Newark,0,,2,0
862,5459A6540,649896A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637121A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649712A5459B6540,,Newark,0,,2,0
862,5459A6540,649724A5459B6540,,Newark,0,,2,0
861,5459A6540,649558A5459B6540,,33rd Street,1,,4,0
862,5396A6507,637328A5396B6507,,World Trade Center,1,,1,0
862,5394A6507,637671A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637603A5394B6507,,Newark,0,,2,0
859,5459A6540,649097A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649601A5459B6540,,Journal Square,0,,6,0
1024,5395A6507,636757A5395B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649898A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637530A5394B6507,,Newark,0,,2,0
1024,5395A6507,636803A5395B6507,,33rd via Hoboken,1,,11,0
862,5396A6507,637251A5396B6507,,Newark,0,,2,0
1024,5395A6507,636868A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649720A5459B6540,,Newark,0,,2,0
1024,5395A6507,636895A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649335A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637561A5394B6507,,Newark,0,,2,0
861,5394A6507,637006A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649743A5459B6540,,Newark,0,,2,0
862,5459A6540,649790A5459B6540,,Newark,0,,2,0
860,5459A6540,649409A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636930A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637557A5394B6507,,Newark,0,,2,0
1024,5395A6507,636823A5395B6507,,33rd via Hoboken,1,,11,0
862,5395A6507,637372A5395B6507,,Newark,0,,2,0
862,5395A6507,637421A5395B6507,,World Trade Center,1,,1,0
859,5394A6507,636128A5394B6507,,33rd Street,1,,3,0
860,5394A6507,636428A5394B6507,,World Trade Center,1,,5,0
859,5459A6540,649118A5459B6540,,33rd Street,1,,3,0
1024,5395A6507,636935A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637308A5396B6507,,World Trade Center,1,,1,0
1024,5395A6507,636851A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636723A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636908A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649286A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637214A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649089A5459B6540,,33rd Street,1,,3,0
860,5394A6507,636490A5394B6507,,Hoboken,0,,7,0
860,5459A6540,649364A5459B6540,,World Trade Center,1,,5,0
860,5459A6540,649297A5459B6540,,World Trade Center,1,,5,0
862,5396A6507,637343A5396B6507,,World Trade Center,1,,1,0
859,5394A6507,636293A5394B6507,,Hoboken,0,,9,0
862,5394A6507,637692A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649913A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649429A5459B6540,,Hoboken,0,,7,0
860,5459A6540,649445A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636795A5395B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636561A5396B6507,,33rd via Hoboken,1,,11,0
862,5395A6507,637364A5395B6507,,Newark,0,,2,0
862,5394A6507,637721A5394B6507,,World Trade Center,1,,1,0
861,5459A6540,649602A5459B6540,,Journal Square,0,,6,0
861,5394A6507,637070A5394B6507,,33rd Street,1,,4,0
860,5394A6507,636362A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636451A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636411A5394B6507,,World Trade Center,1,,5,0
1024,5459A6540,649694A5459B6540,,33rd via Hoboken,1,,11,0
859,5394A6507,636205A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637004A5394B6507,,33rd Street,1,,4,0
1024,5396A6507,636602A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636285A5394B6507,,Hoboken,0,,9,0
1024,5395A6507,636920A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637045A5394B6507,,33rd Street,1,,4,0
1024,5395A6507,636864A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637020A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649915A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637642A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636549A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636842A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637565A5394B6507,,Newark,0,,2,0
860,5459A6540,649330A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,636976A5394B6507,,33rd Street,1,,4,0
860,5394A6507,636476A5394B6507,,Hoboken,0,,7,0
859,5459A6540,649147A5459B6540,,33rd Street,1,,3,0
860,5394A6507,636468A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637224A5394B6507,,Journal Square,0,,6,0
862,5395A6507,637392A5395B6507,,Newark,0,,2,0
860,5394A6507,636454A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637218A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636563A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636323A5394B6507,,Hoboken,0,,9,0
1024,5395A6507,636789A5395B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649767A5459B6540,,Newark,0,,2,0
1024,5396A6507,636621A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637704A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637706A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636589A5396B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649503A5459B6540,,33rd Street,1,,4,0
862,5394A6507,637521A5394B6507,,Newark,0,,2,0
862,5459A6540,649914A5459B6540,,World Trade Center,1,,1,0
860,5394A6507,636408A5394B6507,,World Trade Center,1,,5,0
859,5459A6540,649125A5459B6540,,33rd Street,1,,3,0
862,5394A6507,637661A5394B6507,,World Trade Center,1,,1,0
861,5459A6540,649500A5459B6540,,33rd Street,1,,4,0
1024,5394A6507,636953A5394B6507,,Journal Square via Hoboken,0,,8,0
860,5394A6507,636392A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636479A5394B6507,,Hoboken,0,,7,0
1024,5396A6507,636619A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636517A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636835A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637552A5394B6507,,Newark,0,,2,0
861,5459A6540,649589A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649373A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637175A5394B6507,,Journal Square,0,,6,0
860,5459A6540,649352A5459B6540,,World Trade Center,1,,5,0
861,5459A6540,649660A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637640A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637622A5394B6507,,Newark,0,,2,0
859,5459A6540,649119A5459B6540,,33rd Street,1,,3,0
859,5459A6540,649270A5459B6540,,Hoboken,0,,9,0
862,5395A6507,637373A5395B6507,,Newark,0,,2,0
1024,5395A6507,636939A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636737A5395B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636274A5394B6507,,Hoboken,0,,9,0
1024,5459A6540,649686A5459B6540,,33rd via Hoboken,1,,11,0
861,5459A6540,649634A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637604A5394B6507,,Newark,0,,2,0
861,5459A6540,649510A5459B6540,,33rd Street,1,,4,0
861,5394A6507,637140A5394B6507,,Journal Square,0,,6,0
862,5395A6507,637461A5395B6507,,World Trade Center,1,,1,0
